Decision,RelativePath,SizeBytes,Status
optional,"sfx/combat/general/Forged In Fury Vol 1/Metal Claws/Whoosh Metal Claws/WEAPMisc_Whoosh Metal Claws 02_KRST.wav",1862912,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Metal Claws/Whoosh Metal Claws/WEAPMisc_Whoosh Metal Claws 03_KRST.wav",1785968,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Metal Claws/Whoosh Metal Claws/WEAPMisc_Whoosh Metal Claws 04_KRST.wav",1743338,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Metal Claws/Whoosh Metal Claws/WEAPMisc_Whoosh Metal Claws 05_KRST.wav",1863752,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Metal Claws/Whoosh Metal Claws/WEAPMisc_Whoosh Metal Claws 06_KRST.wav",1914854,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Metal Claws/Whoosh Metal Claws/WEAPMisc_Whoosh Metal Claws 07_KRST.wav",1824530,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 01_KRST_CO-100K.wav",5476112,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 02_KRST_CO-100K.wav",5152040,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 03_KRST_CO-100K.wav",6847910,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 04_KRST_CO-100K.wav",6431426,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 05_KRST_CO-100K.wav",6154808,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 06_KRST_CO-100K.wav",5246936,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 07_KRST_CO-100K.wav",5540666,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 08_KRST_CO-100K.wav",6753830,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 breathing/VOXFem_Female 01 Breathing 09_KRST_CO-100K.wav",7165880,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 hard pain/VOXFem_Female 01 Hard Pain 01_KRST_CO-100K.wav",12905322,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 hard pain/VOXFem_Female 01 Hard Pain 02_KRST_CO-100K.wav",8324346,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 hard pain/VOXFem_Female 01 Hard Pain 03_KRST_CO-100K.wav",9586830,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 hard pain/VOXFem_Female 01 Hard Pain 04_KRST_CO-100K.wav",11060546,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 01_KRST_CO-100K.wav",5691376,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 02_KRST_CO-100K.wav",5634702,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 03_KRST_CO-100K.wav",6340362,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 04_KRST_CO-100K.wav",6566952,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 05_KRST_CO-100K.wav",6408564,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 06_KRST_CO-100K.wav",6836878,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 07_KRST_CO-100K.wav",6198180,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 08_KRST_CO-100K.wav",6168072,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 09_KRST_CO-100K.wav",7109106,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 10_KRST_CO-100K.wav",6495498,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 11_KRST_CO-100K.wav",6680184,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 medium pain/VOXFem_Female 01 Medium Pain 12_KRST_CO-100K.wav",7556562,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type A/VOXFem_Female 01 Soft Pain Type A 01_KRST_CO-100K.wav",5995778,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type A/VOXFem_Female 01 Soft Pain Type A 02_KRST_CO-100K.wav",6699946,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type A/VOXFem_Female 01 Soft Pain Type A 03_KRST_CO-100K.wav",4001530,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type B/VOXFem_Female 01 Soft Pain Type B 01_KRST_CO-100K.wav",6311194,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type B/VOXFem_Female 01 Soft Pain Type B 02_KRST_CO-100K.wav",5881300,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type B/VOXFem_Female 01 Soft Pain Type B 03_KRST_CO-100K.wav",5938198,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type B/VOXFem_Female 01 Soft Pain Type B 04_KRST_CO-100K.wav",6047542,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Female 01 soft pain type B/VOXFem_Female 01 Soft Pain Type B 05_KRST_CO-100K.wav",3224606,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Hard Attack Female/VOXFem_Female Hard Attack 01_KRST_CO-100K.wav",9272650,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Hard Attack Female/VOXFem_Female Hard Attack 02_KRST_CO-100K.wav",13593912,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 01_KRST_CO-100K.wav",4752316,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 02_KRST_CO-100K.wav",5581228,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 03_KRST_CO-100K.wav",6185374,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 04_KRST_CO-100K.wav",5581600,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 05_KRST_CO-100K.wav",5781658,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 06_KRST_CO-100K.wav",5511028,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 07_KRST_CO-100K.wav",5464570,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Medium Attack Female/VOXFem_Female Medium Attack 08_KRST_CO-100K.wav",5456002,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Soft Attack Female/VOXFem_Female Soft Attack 01_KRST_CO-100K.wav",5126704,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Female/Soft Attack Female/VOXFem_Female Soft Attack 02_KRST_CO-100K.wav",6379924,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 hard attack/VOXMale_Male 01 Hard Attack 01_KRST_CO-100K.wav",11720670,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 hard attack/VOXMale_Male 01 Hard Attack 02_KRST_CO-100K.wav",4840824,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium attack/VOXMale_Male 01 Medium Attack 01_KRST_CO-100K.wav",6621222,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium attack/VOXMale_Male 01 Medium Attack 02_KRST_CO-100K.wav",7041768,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium attack/VOXMale_Male 01 Medium Attack 03_KRST_CO-100K.wav",6625614,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium attack/VOXMale_Male 01 Medium Attack 04_KRST_CO-100K.wav",6551424,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium attack/VOXMale_Male 01 Medium Attack 05_KRST_CO-100K.wav",7674786,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 01_KRST_CO-100K.wav",7835940,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 02_KRST_CO-100K.wav",7359738,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 03_KRST_CO-100K.wav",7767870,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 04_KRST_CO-100K.wav",7700106,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 05_KRST_CO-100K.wav",9516330,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 06_KRST_CO-100K.wav",10780004,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 07_KRST_CO-100K.wav",13158272,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 medium hard pain/VOXMale_Male 01 Medium Hard Pain 08_KRST_CO-100K.wav",13261094,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 01_KRST_CO-100K.wav",5882376,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 02_KRST_CO-100K.wav",6122250,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 03_KRST_CO-100K.wav",6227292,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 04_KRST_CO-100K.wav",5848364,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 05_KRST_CO-100K.wav",5351102,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 06_KRST_CO-100K.wav",5844986,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 07_KRST_CO-100K.wav",6256884,deleted
optional,"sfx/combat/general/Forged In Fury Vol 1/Voices/Male/Male 01 soft pain/VOXMale_Male 01 Soft Pain 08_KRST_CO-100K.wav",6496008,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Blood/GOREBlood_Blood_01.wav",550476,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Blood/GOREBlood_Blood_02.wav",491778,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Blood/GOREBlood_Blood_03.wav",625380,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Blood/GOREBlood_Blood_04.wav",739680,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Blood/GOREBlood_Blood_05.wav",769650,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_01.wav",564406,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_02.wav",348580,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_03.wav",308608,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_04.wav",245080,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_05.wav",454504,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_06.wav",360178,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_07.wav",360730,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_08.wav",352276,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_10.wav",522322,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_11.wav",341878,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_12.wav",324352,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_13.wav",428650,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_14.wav",505642,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_9.wav",254266,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_01.wav",716346,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_02.wav",731364,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_03.wav",664272,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_04.wav",1210158,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_05.wav",759546,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_06.wav",715416,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Body_Falls/FGHTBf_Body_Fall_With_Blood_07.wav",823746,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_01.wav",503318,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_02.wav",520718,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_03.wav",573118,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_04.wav",359470,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_05.wav",307126,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_06.wav",297502,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_07.wav",274870,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_08.wav",451966,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_09.wav",564998,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_10.wav",302118,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_11.wav",774798,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_12.wav",394926,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Break_Bone/GOREBone_Break_Bone_13.wav",785910,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_01.wav",346040,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_02.wav",374972,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_03.wav",371582,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_04.wav",410864,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_05.wav",590834,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_06.wav",476642,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_07.wav",443756,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_08.wav",413606,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_09.wav",438272,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_10.wav",760646,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_11.wav",595400,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_12.wav",604430,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_13.wav",536024,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_14.wav",567998,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_15.wav",539678,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_16.wav",466592,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_17.wav",606362,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_18.wav",638336,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_19.wav",396248,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_20.wav",341438,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_21.wav",366104,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_22.wav",356054,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Cloth_Whoosh/WHSH_Cloth_Whoosh_23.wav",613670,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Grab_Body_Cloth/FGHTGrab_Grab_Body_Clothes_01.wav",75280,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Grab_Body_Cloth/FGHTGrab_Grab_Body_Clothes_02.wav",99394,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Grab_Body_Cloth/FGHTGrab_Grab_Body_Clothes_03.wav",262552,deleted
optional,"sfx/combat/general/Khron Studio - Fight Fury Vol 1 ASSETS/Grab_Body_Cloth/FGHTGrab_Grab_Body_Clothes_04.wav",263446,deleted
